#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -2.570393989   -1.396263402  -97.545706292    1.585829348    1.744139575
   -2.379994435   -1.396263402  -96.391298691    9.545413398    1.115154627
   -2.189594880   -1.396263402  -94.258562776   11.978600227   -0.142657695
   -1.999195325   -1.396263402  -92.087605110   10.326784353   -2.225955569
   -1.808795770   -1.396263402  -90.426854544    7.036660562   -5.208856961
   -1.618396215   -1.396263402  -89.357662844    4.432110763   -8.957111737
   -1.427996661   -1.396263402  -88.602879376    3.861211157  -13.105544282
   -1.237597106   -1.396263402  -87.744046834    5.472131151  -17.123368392
   -1.047197551   -1.396263402  -86.428949152    8.400728093  -20.453010996
   -0.856797996   -1.396263402  -84.541293757   11.171477585  -22.652107656
   -0.666398442   -1.396263402  -82.278925222   12.008365446  -23.491195307
   -0.475998887   -1.396263402  -80.176502826    9.248985175  -22.970643090
   -0.285599332   -1.396263402  -79.046070906    1.666734918  -21.299245419
   -0.095199777   -1.396263402  -79.841901821  -10.851146055  -18.862069673
    0.095199777   -1.396263402  -83.370789366  -26.565405213  -16.164754069
    0.285599332   -1.396263402  -89.882631879  -41.302445878  -13.746169283
    0.475998887   -1.396263402  -98.647580334  -49.190033121  -12.026951488
    0.666398442   -1.396263402 -107.815978197  -44.846171795  -11.169880615
    0.856797996   -1.396263402 -114.800880285  -26.355672189  -11.007158883
    1.047197551   -1.396263402 -117.149007172    2.815264503  -11.100843268
    1.237597106   -1.396263402 -113.550184687   34.540611329  -10.929055583
    1.427996661   -1.396263402 -104.432325562   59.307085154  -10.105532174
    1.618396215   -1.396263402  -91.849776263   70.136648058   -8.532589436
    1.808795770   -1.396263402  -78.736430038   64.997626687   -6.413462114
    1.999195325   -1.396263402  -67.935532602   46.615973527   -4.119833925
    2.189594880   -1.396263402  -61.450598575   20.755403867   -2.028700215
    2.379994435   -1.396263402  -60.082202088   -6.071351042   -0.386523172
    2.570393989   -1.396263402  -63.453830845  -28.225096850    0.731371042
    2.760793544   -1.396263402  -70.272239200  -41.811057438    1.395164712
    2.951193099   -1.396263402  -78.707938041  -45.174565765    1.742817050

   -3.141592654   -1.047197551  -89.629475956  -40.683300495    3.720854070
   -2.951193099   -1.047197551  -96.174575596  -27.446645038    2.590460734
   -2.760793544   -1.047197551  -99.911675645  -11.992839628    1.309320058
   -2.570393989   -1.047197551 -100.877067176    1.015903779   -0.113247817
   -2.379994435   -1.047197551  -99.872916577    8.409472407   -1.799070734
   -2.189594880   -1.047197551  -98.071020181    9.524426422   -3.973366141
   -1.999195325   -1.047197551  -96.537472657    6.036982281   -6.857004466
   -1.808795770   -1.047197551  -95.869610945    0.963455379  -10.508977964
   -1.618396215   -1.047197551  -96.070203474   -2.644576390  -14.685435710
   -1.427996661   -1.047197551  -96.653640527   -2.864921690  -18.830684075
   -1.237597106   -1.047197551  -96.921704074    0.590744900  -22.217875168
   -1.047197551   -1.047197551  -96.267098663    6.474157585  -24.202805476
   -0.856797996   -1.047197551  -94.427558914   12.589063117  -24.443757273
   -0.666398442   -1.047197551  -91.600353016   16.405367006  -22.995236514
   -0.475998887   -1.047197551  -88.446837516   15.705387233  -20.242474352
   -0.285599332   -1.047197551  -85.986110394    8.966620646  -16.748541946
   -0.095199777   -1.047197551  -85.414565974   -3.997850434  -13.095536295
    0.095199777   -1.047197551  -87.775544045  -21.327328348   -9.764703991
    0.285599332   -1.047197551  -93.511238686  -38.475801708   -7.071375710
    0.475998887   -1.047197551 -101.988779022  -48.970100279   -5.128550910
    0.666398442   -1.047197551 -111.325174391  -46.685555096   -3.869613879
    0.856797996   -1.047197551 -118.765649252  -29.083140509   -3.095169668
    1.047197551   -1.047197551 -121.602925663    0.609707698   -2.540682710
    1.237597106   -1.047197551 -118.278559390   33.985660904   -1.954210839
    1.427996661   -1.047197551 -109.068794155   60.818324202   -1.154855634
    1.618396215   -1.047197551  -96.026883252   73.313074853   -0.079293801
    1.808795770   -1.047197551  -82.223505161   68.877078185    1.209108207
    1.999195325   -1.047197551  -70.704693157   50.102948539    2.556837922
    2.189594880   -1.047197551  -63.660859920   23.038994899    3.769660927
    2.379994435   -1.047197551  -62.001887751   -5.314709148    4.670489060
    2.570393989   -1.047197551  -65.366041719  -28.840293498    5.131515751
    2.760793544   -1.047197551  -72.396508545  -43.327717856    5.100549533
    2.951193099   -1.047197551  -81.160563258  -47.004790344    4.599188900

   -3.141592654   -0.698131701  -90.113698304  -44.556946667    3.916485897
   -2.951193099   -0.698131701  -97.398722671  -31.280358435    1.595354952
   -2.760793544   -0.698131701 -101.839389058  -15.534891550   -0.898961691
   -2.570393989   -0.698131701 -103.456186317   -2.334067113   -3.410653995
   -2.379994435   -0.698131701 -103.104510719    4.815069185   -5.945411263
   -2.189594880   -0.698131701 -102.055470472    5.129223821   -8.676623808
   -1.999195325   -0.698131701 -101.463707465    0.527898267  -11.810567962
   -1.808795770   -0.698131701 -101.934801440   -5.382447772  -15.365932970
   -1.618396215   -0.698131701 -103.351609115   -8.860162847  -18.996643252
   -1.427996661   -0.698131701 -104.995832745   -7.541317075  -22.019498102
   -1.237597106   -0.698131701 -105.899665932   -1.229351995  -23.653507859
   -1.047197551   -0.698131701 -105.259619468    8.180584143  -23.372918602
   -0.856797996   -0.698131701 -102.771789179   17.572908898  -21.154328917
   -0.666398442   -0.698131701  -98.762278875   23.613295795  -17.491307065
   -0.475998887   -0.698131701  -94.139509672   23.675401018  -13.181277550
   -0.285599332   -0.698131701  -90.203086548   16.286368075   -9.016389537
   -0.095199777   -0.698131701  -88.384138116    1.662924600   -5.522731753
    0.095199777   -0.698131701  -89.863051125  -17.748044934   -2.847609713
    0.285599332   -0.698131701  -95.105064920  -36.795178641   -0.815557905
    0.475998887   -0.698131701 -103.395793465  -48.561832513    0.905839507
    0.666398442   -0.698131701 -112.709433047  -46.728131823    2.584795762
    0.856797996   -0.698131701 -120.138833111  -28.836685443    4.284714094
    1.047197551   -0.698131701 -122.860474206    1.603752946    5.870765211
    1.237597106   -0.698131701 -119.262664935   35.840724610    7.132895354
    1.427996661   -0.698131701 -109.630429594   63.342095736    7.948472228
    1.618396215   -0.698131701  -96.073517615   76.120082025    8.352660635
    1.808795770   -0.698131701  -81.744333266   71.515637472    8.496798216
    1.999195325   -0.698131701  -69.774062305   52.140203996    8.538812169
    2.189594880   -0.698131701  -62.428446653   24.123915149    8.541649960
    2.379994435   -0.698131701  -60.673910994   -5.423378255    8.439024707
    2.570393989   -0.698131701  -64.181465789  -30.233884001    8.064842989
    2.760793544   -0.698131701  -71.593574581  -45.908476683    7.238832155
    2.951193099   -0.698131701  -80.938990155  -50.462484912    5.849205596

   -3.141592654   -0.349065850  -89.201762058  -49.683530609    3.252746241
   -2.951193099   -0.349065850  -97.515372943  -36.857607119    0.097698029
   -2.760793544   -0.349065850 -103.019638185  -21.051208933   -3.119492945
   -2.570393989   -0.349065850 -105.657190534   -7.523338262   -6.179768855
   -2.379994435   -0.349065850 -106.269203876   -0.164892556   -9.049878034
   -2.189594880   -0.349065850 -106.176979713    0.000180423  -11.877116064
   -1.999195325   -0.349065850 -106.595178748   -4.945149861  -14.818784216
   -1.808795770   -0.349065850 -108.116636591  -10.809781038  -17.799187517
   -1.618396215   -0.349065850 -110.481419978  -13.159305881  -20.360933570
   -1.427996661   -0.349065850 -112.724292411   -9.294257489  -21.773002863
   -1.237597106   -0.349065850 -113.628386075    0.633820655  -21.355496309
   -1.047197551   -0.349065850 -112.272264869   13.757098055  -18.863178390
   -0.856797996   -0.349065850 -108.444445453   25.813454483  -14.677883529
   -0.666398442   -0.349065850 -102.754377414   32.690043383   -9.693080384
   -0.475998887   -0.349065850  -96.477468412   31.685496059   -4.955516011
   -0.285599332   -0.349065850  -91.225860491   21.954319275   -1.252745668
   -0.095199777   -0.349065850  -88.579214141    4.734215227    1.172743030
    0.095199777   -0.349065850  -89.667499243  -16.533813231    2.653666259
    0.285599332   -0.349065850  -94.752239152  -36.124582537    3.879077407
    0.475998887   -0.349065850 -102.864705077  -47.197343602    5.531255637
    0.666398442   -0.349065850 -111.796799026  -44.071795853    7.923847295
    0.856797996   -0.349065850 -118.609233240  -25.136458883   10.842831797
    1.047197551   -0.349065850 -120.590555861    5.492572432   13.678634914
    1.237597106   -0.349065850 -116.308794405   38.991938226   15.754183660
    1.427996661   -0.349065850 -106.193192680   65.224346390   16.669137716
    1.618396215   -0.349065850  -92.401031054   76.757031995   16.447994744
    1.808795770   -0.349065850  -78.039510340   71.302180236   15.450150543
    1.999195325   -0.349065850  -66.156284187   51.500577403   14.126023990
    2.189594880   -0.349065850  -58.956324309   23.242101703   12.787044113
    2.379994435   -0.349065850  -57.401697629   -6.684929711   11.496426745
    2.570393989   -0.349065850  -61.212330748  -32.217932187   10.096804857
    2.760793544   -0.349065850  -69.098345715  -48.945477822    8.345261367
    2.951193099   -0.349065850  -79.132833933  -54.658385810    6.065076045

   -3.141592654    0.000000000  -87.992873293  -55.138397933    2.006697220
   -2.951193099    0.000000000  -97.390058517  -42.684508563   -1.056612115
   -2.760793544    0.000000000 -103.999772716  -26.755088730   -4.029860489
   -2.570393989    0.000000000 -107.688745244  -12.841308931   -6.728621768
   -2.379994435    0.000000000 -109.281028718   -5.175277600   -9.139003287
   -2.189594880    0.000000000 -110.132537217   -4.929566699  -11.398665854
   -1.999195325    0.000000000 -111.482570588   -9.749240085  -13.620449848
   -1.808795770    0.000000000 -113.860767514  -14.831672854  -15.666741395
   -1.618396215    0.000000000 -116.823986756  -15.192371934  -17.055526889
   -1.427996661    0.000000000 -119.164312395   -8.113157618  -17.130933061
   -1.237597106    0.000000000 -119.487854788    5.545698795  -15.418705310
   -1.047197551    0.000000000 -116.884589874   21.729092849  -11.963072125
   -0.856797996    0.000000000 -111.380014074   35.102211979   -7.410375828
   -0.666398442    0.000000000 -103.968370347   41.135164378   -2.771354167
   -0.475998887    0.000000000  -96.306745754   37.571013105    1.011011606
   -0.285599332    0.000000000  -90.235688553   24.683736161    3.457726084
   -0.095199777    0.000000000  -87.322447176    5.018758185    4.747707942
    0.095199777    0.000000000  -88.459842446  -17.013666663    5.604334649
    0.285599332    0.000000000  -93.555078329  -35.468288236    6.939894452
    0.475998887    0.000000000 -101.325561248  -44.150286438    9.404340691
    0.666398442    0.000000000 -109.435284575  -38.607353320   13.038296913
    0.856797996    0.000000000 -115.062396776  -18.444668701   17.214178293
    1.047197551    0.000000000 -115.794621300   11.597758390   20.924804870
    1.237597106    0.000000000 -110.535074808   42.954696210   23.241764496
    1.427996661    0.000000000  -99.929568265   66.391484903   23.714662213
    1.618396215    0.000000000  -86.159763699   75.496365599   22.492097475
    1.808795770    0.000000000  -72.193849538   68.600562162   20.153604990
    1.999195325    0.000000000  -60.879569109   48.373738108   17.379689449
    2.189594880    0.000000000  -54.264842149   20.276427955   14.668699435
    2.379994435    0.000000000  -53.254594667   -9.476775644   12.209482243
    2.570393989    0.000000000  -57.609575540  -35.228453488    9.909945932
    2.760793544    0.000000000  -66.128094633  -52.649521430    7.544574443
    2.951193099    0.000000000  -76.956191187  -59.305486198    4.923437494

   -3.141592654    0.349065850  -86.366297612  -59.556495085    1.479550719
   -2.951193099    0.349065850  -96.624925467  -47.252120942   -0.416202066
   -2.760793544    0.349065850 -104.096062053  -31.178095788   -2.120532461
   -2.570393989    0.349065850 -108.599066088  -16.944068004   -3.604951296
   -2.379994435    0.349065850 -110.941843206   -8.959377150   -4.940567117
   -2.189594880    0.349065850 -112.487520266   -8.426239957   -6.252387269
   -1.999195325    0.349065850 -114.461978502  -12.736493943   -7.580331897
   -1.808795770    0.349065850 -117.313271763  -16.666543033   -8.739242810
   -1.618396215    0.349065850 -120.445405315  -14.978096922   -9.313791229
   -1.427996661    0.349065850 -122.493933201   -5.203974009   -8.847198799
   -1.237597106    0.349065850 -122.009602614   11.013902252   -7.126279329
   -1.047197551    0.349065850 -118.203278240   28.638033294   -4.377375312
   -0.856797996    0.349065850 -111.382781797   41.706007820   -1.224110812
   -0.666398442    0.349065850 -102.877267898   45.801312676    1.591498308
   -0.475998887    0.349065850  -94.582937028   39.513002734    3.570662960
   -0.285599332    0.349065850  -88.375383452   24.346978579    4.699981865
   -0.095199777    0.349065850  -85.628152121    3.924695659    5.478977309
    0.095199777    0.349065850  -86.887913725  -16.882219593    6.696856146
    0.285599332    0.349065850  -91.707203532  -32.512669411    9.058765985
    0.475998887    0.349065850  -98.596802799  -37.897849341   12.812655658
    0.666398442    0.349065850 -105.265521277  -30.008106090   17.553329735
    0.856797996    0.349065850 -109.186324881   -9.522098047   22.314176398
    1.047197551    0.349065850 -108.371263479   18.574297950   25.951402793
    1.237597106    0.349065850 -102.102737712   46.408716613   27.605088338
    1.427996661    0.349065850  -91.213584526   65.974004830   27.020016464
    1.618396215    0.349065850  -77.835541116   72.018658033   24.568630318
    1.808795770    0.349065850  -64.712655870   63.479686705   21.011073510
    1.999195325    0.349065850  -54.418945436   42.966058122   17.145657055
    2.189594880    0.349065850  -48.790306030   15.411257288   13.544700299
    2.379994435    0.349065850  -48.635943294  -13.621847336   10.460731563
    2.570393989    0.349065850  -53.732035472  -38.944267516    7.867448533
    2.760793544    0.349065850  -62.952623766  -56.379306306    5.600162556
    2.951193099    0.349065850  -74.519170622  -63.365738917    3.496731057

   -3.141592654    0.698131701  -84.633682124  -62.015990322    0.528856831
   -2.951193099    0.698131701  -95.358999605  -49.670118560    0.070613924
   -2.760793544    0.698131701 -103.282451941  -33.481782426   -0.178176274
   -2.570393989    0.698131701 -108.210317408  -19.087513601   -0.348112588
   -2.379994435    0.698131701 -110.947273058  -10.952906630   -0.573399347
   -2.189594880    0.698131701 -112.858381761  -10.255946454   -0.949605658
   -1.999195325    0.698131701 -115.154063454  -14.229491901   -1.471312945
   -1.808795770    0.698131701 -118.229701220  -17.449976454   -1.995973425
   -1.618396215    0.698131701 -121.409690589  -14.635984350   -2.289673988
   -1.427996661    0.698131701 -123.269777028   -3.577467047   -2.152150367
   -1.237597106    0.698131701 -122.374883400   13.598552422   -1.544172728
   -1.047197551    0.698131701 -118.044293948   31.403885845   -0.622296031
   -0.856797996    0.698131701 -110.751417750   43.768104466    0.356975212
   -0.666398442    0.698131701 -101.966734144   46.639595457    1.215457992
   -0.475998887    0.698131701  -93.620429637   39.317355030    2.007969812
   -0.285599332    0.698131701  -87.476837768   24.080603254    3.053148390
   -0.095199777    0.698131701  -84.673863540    5.026333164    4.840125941
    0.095199777    0.698131701  -85.482720924  -13.064691955    7.814356416
    0.285599332    0.698131701  -89.259757732  -25.372712209   12.126676764
    0.475998887    0.698131701  -94.509264497  -28.017683456   17.439465051
    0.666398442    0.698131701  -99.168090873  -19.160887039   22.919692053
    0.856797996    0.698131701 -101.120542414   -0.107531703   27.451800595
    1.047197551    0.698131701  -98.826754385   24.405205438   30.033196161
    1.237597106    0.698131701  -91.886869414   47.563636562   30.141353919
    1.427996661    0.698131701  -81.210939179   62.737019274   27.897097548
    1.618396215    0.698131701  -68.764764927   65.762475272   23.956916011
    1.808795770    0.698131701  -56.978463238   55.993386306   19.215685560
    1.999195325    0.698131701  -48.100164273   35.787876929   14.486609228
    2.189594880    0.698131701  -43.732211204    9.435527962   10.312473656
    2.379994435    0.698131701  -44.580616199  -18.198885542    6.941943478
    2.570393989    0.698131701  -50.434388400  -42.400759990    4.393150944
    2.760793544    0.698131701  -60.242824185  -59.173194009    2.564785861
    2.951193099    0.698131701  -72.311376613  -65.892740703    1.322105285

   -3.141592654    1.047197551  -85.698889489  -62.136643616   -3.862710670
   -2.951193099    1.047197551  -96.393783924  -49.260445487   -3.031264990
   -2.760793544    1.047197551 -104.209267680  -32.785069557   -1.928344424
   -2.570393989    1.047197551 -108.996070247  -18.328491194   -0.816113558
   -2.379994435    1.047197551 -111.598703579  -10.324671164    0.127573371
